Store,Date,Time,Term,Trans,SNAP_ID,Total Spent with SNAP,Total Spent on Fruit & Vegatables,Total Spent on Other Items,Value of Coupons Issued,Count of Coupons Issued,CASH,CHECKS,EBT,EBT-OTHER,WIC,CREDIT CARDS,DEBIT CARDS,OTHER TENDERS
2,20200623,162137,6,135,7408,25.85,33.56,-7.71,25,1,0,0,25.85,0,0,0,0,0
2,20200623,163443,5,245,6285,109.34,5.95,160.97,5,1,0,0,109.34,0,0,0,57.58,0
2,20200623,163600,5,246,6694,50.48,15.58,34.9,15,1,0,0,50.48,0,0,0,0,0
2,20200623,181339,5,279,4591,87.51,31.07,56.44,30,1,0,0,87.51,0,0,0,0,0
2,20200623,185906,5,296,442,293.74,16.67,277.07,15,1,0,0,293.74,0,0,0,0,0
2,20200623,192448,5,305,4890,102.52,70.42,34.78,50,1,2.68,0,102.52,0,0,0,0,0
2,20200623,212138,3,509,7771,322.19,40.44,281.75,40,1,0,0,322.19,0,0,0,0,0
4,20200623,84811,3,60,1821,9.97,7.98,1.99,5,1,0,0,9.97,0,0,0,0,0
4,20200623,91544,5,9,9640,74.7,11.98,64.09,10,1,1.37,0,74.7,0,0,0,0,0
4,20200623,114204,5,103,3667,112.83,9.98,110.83,5,1,0,0,112.83,0,0,0,0,7.98
4,20200623,120022,5,113,1715,7.86,19.8,-11.94,5,1,0,0,7.86,0,0,0,0,0
4,20200623,121104,3,143,884,24.32,6.03,18.29,5,1,0,0,24.32,0,0,0,0,0
4,20200623,121128,7,42,1449,203.08,45,158.08,45,1,0,0,203.08,0,0,0,0,0
4,20200623,123048,3,151,2802,46.15,31.19,20,30,1,0,0,46.15,0,0,0,5.04,0
4,20200623,132809,3,172,8134,98.01,11.16,113.4,10,1,-15,0,98.01,0,0,0,41.55,0
4,20200623,141358,7,105,6400,127.68,20.59,110.8,20,1,3.71,0,127.68,0,0,0,0,0
4,20200623,142225,5,209,8275,82.86,8.83,74.03,5,1,0,0,82.86,0,0,0,0,0
4,20200623,143517,5,215,5276,239.79,20.56,219.23,20,1,0,0,239.79,0,0,0,0,0
4,20200623,150311,5,230,1436,21.93,5.03,16.9,5,1,0,0,21.93,0,0,0,0,0
4,20200623,150908,4,5,2870,45.52,77.11,-1.28,45,1,0,0,45.52,0,30.31,0,0,0
4,20200623,153103,4,12,408,47.91,15.92,31.99,15,1,0,0,47.91,0,0,0,0,0
4,20200623,154254,2,34,3929,108.79,14.97,101.48,10,1,0,0,108.79,0,0,7.66,0,0
4,20200623,160636,2,53,4001,124.55,22.69,255.91,20,1,0,0,124.55,0,0,154.05,0,0
4,20200623,161844,1,112,492,38.27,28.69,9.58,25,1,0,0,38.27,0,0,0,0,0
4,20200623,163933,2,81,5010,50.55,33.28,17.27,30,1,0,0,50.55,0,0,0,0,0
4,20200623,164436,2,84,5557,39.82,38.51,1.31,35,1,0,0,39.82,0,0,0,0,0
4,20200623,164935,1,131,413,153.1,10.93,142.17,10,1,0,0,153.1,0,0,0,0,0
4,20200623,172017,4,72,8355,49,5.95,43.05,5,1,0,0,49,0,0,0,0,0
4,20200623,173952,7,189,4012,24.72,10.36,14.36,10,1,0,0,24.72,0,0,0,0,0
4,20200623,182217,1,179,7276,113,50.38,77.11,50,1,0,0,113,0,14.49,0,0,0
4,20200623,182941,1,183,199,213.18,16.6,198.13,15,1,1.55,0,213.18,0,0,0,0,0
4,20200623,190447,4,111,8407,20.85,5.07,27.76,5,1,11.98,0,20.85,0,0,0,0,0
4,20200623,191441,1,211,4665,21.2,11.53,9.67,10,1,0,0,21.2,0,0,0,0,0
4,20200623,191550,2,182,3719,149.14,27.28,121.86,25,1,0,0,149.14,0,0,0,0,0
4,20200623,193837,2,195,4084,121.17,8.75,120.94,5,1,8.52,0,121.17,0,0,0,0,0
4,20200623,220312,1,320,868,35.86,6.43,39,5,1,9.57,0,35.86,0,0,0,0,0
6,20200623,90807,4,15,7319,228.55,19.95,215.75,15,1,0,0,228.55,0,0,7.15,0,0
6,20200623,91431,4,21,7936,27.58,43.43,-15.85,25,1,0,0,27.58,0,0,0,0,0
6,20200623,94509,2,90,5371,64.12,16.79,52.96,15,1,5.63,0,64.12,0,0,0,0,0
6,20200623,100132,4,60,2623,76.11,10.07,66.04,10,1,0,0,76.11,0,0,0,0,0
6,20200623,105923,4,106,588,80.76,7.48,73.28,5,1,0,0,80.76,0,0,0,0,0
6,20200623,111255,4,116,4757,24.15,6.99,17.16,5,1,0,0,24.15,0,0,0,0,0
6,20200623,111515,6,30,9178,83.83,6.6,77.23,5,1,0,0,83.83,0,0,0,0,0
6,20200623,111604,4,118,673,81.03,11.05,69.98,10,1,0,0,81.03,0,0,0,0,0
6,20200623,115245,6,53,4904,5.95,52.12,-46.17,5,1,0,0,5.95,0,0,0,0,0
6,20200623,120528,6,60,6737,30.41,12.23,18.18,10,1,0,0,30.41,0,0,0,0,0
6,20200623,121554,6,68,9031,28.31,23.52,9.99,20,1,-50,0,28.31,0,0,0,55.2,0
6,20200623,124023,2,180,4017,58.69,63.99,2.93,50,1,0,0,58.69,0,0,8.23,0,0
6,20200623,124040,35,18,6358,5.99,5.99,0,5,1,0,0,5.99,0,0,0,0,0
6,20200623,124331,6,84,4843,26.3,8.7,19.73,5,1,2.13,0,26.3,0,0,0,0,0
6,20200623,124827,6,87,5158,19.97,6.68,13.29,5,1,0,0,19.97,0,0,0,0,0
6,20200623,130633,2,192,5250,146.04,31.7,114.34,30,1,0,0,146.04,0,0,0,0,0
6,20200623,131528,2,195,8020,121.32,12.62,108.7,10,1,0,0,121.32,0,0,0,0,0
6,20200623,131633,3,2,1451,26.13,7.12,19.01,5,1,0,0,26.13,0,0,0,0,0
6,20200623,133722,6,112,9142,25.51,25.33,0.18,25,1,0,0,25.51,0,0,0,0,0
6,20200623,140858,6,140,634,147.67,45.8,101.87,45,1,0,0,147.67,0,0,0,0,0
6,20200623,143358,2,230,9212,42.47,7.99,34.48,5,1,0,0,42.47,0,0,0,0,0
6,20200623,144646,6,167,3822,8.11,7.13,0.98,5,1,0,0,8.11,0,0,0,0,0
6,20200623,154413,1,128,6630,31.64,7.76,23.88,5,1,0,0,31.64,0,0,0,0,0
6,20200623,155241,4,186,3227,89.35,13.27,89.57,10,1,0,0,89.35,0,0,0,13.49,0
6,20200623,155717,4,189,8423,44.72,10.73,33.99,10,1,0,0,44.72,0,0,0,0,0
6,20200623,155936,4,190,3098,77.83,13.54,64.29,10,1,0,0,77.83,0,0,0,0,0
6,20200623,160158,4,191,9468,85.22,17.99,67.23,15,1,0,0,85.22,0,0,0,0,0
6,20200623,160429,4,192,9415,9,5.26,44.17,5,1,40.43,0,9,0,0,0,0,0
6,20200623,161919,4,201,9311,48.09,6.44,41.65,5,1,0,0,48.09,0,0,0,0,0
6,20200623,164009,4,210,1726,162.96,9.98,152.98,5,1,0,0,162.96,0,0,0,0,0
6,20200623,164741,1,158,6558,144.79,19.11,151.26,15,1,0,0,144.79,0,0,0,25.58,0
6,20200623,173058,4,235,247,189.56,10.5,179.06,10,1,0,0,189.56,0,0,0,0,0
6,20200623,180128,2,317,6582,98.09,57.51,61.28,50,1,0,0,98.09,0,0,0,20.7,0
6,20200623,180343,4,251,6024,101.27,7.01,94.26,5,1,0,0,101.27,0,0,0,0,0
6,20200623,181305,2,324,9450,128.26,11.46,116.8,10,1,0,0,128.26,0,0,0,0,0
6,20200623,183514,4,258,6185,20.39,23.56,-3.17,20,1,0,0,20.39,0,0,0,0,0
6,20200623,184900,4,267,3776,74.72,19.51,55.21,15,1,0,0,74.72,0,0,0,0,0
6,20200623,185724,4,273,6022,12.7,12.7,0,10,1,0,0,12.7,0,0,0,0,0
6,20200623,193113,4,285,728,60.43,40.88,41,40,1,0,0,60.43,0,0,0,21.45,0
6,20200623,195919,2,385,7183,155.6,23.01,132.59,20,1,0,0,155.6,0,0,0,0,0
6,20200623,201752,4,303,3395,10.25,5.39,23.07,5,1,0,0,10.25,0,0,18.21,0,0
6,20200623,201955,4,304,9459,37.38,7.2,30.18,5,1,0,0,37.38,0,0,0,0,0
6,20200623,205718,2,419,9939,45.36,5.02,40.34,5,1,0,0,45.36,0,0,0,0,0
6,20200623,215912,1,202,7791,110.11,16.4,116.62,15,1,0,0,110.11,0,0,22.91,0,0
9,20200623,135205,4,148,7917,5.72,10.72,-5,5,1,0,0,5.72,0,0,0,0,0
9,20200623,143421,3,189,8647,129.86,15.89,113.97,15,1,0,0,129.86,0,0,0,0,0
9,20200623,160419,3,259,562,59.39,8.98,52.41,5,1,0,0,59.39,0,0,2,0,0
9,20200623,161123,4,239,1706,43.38,17.85,42.56,15,1,0,0,43.38,0,0,17.03,0,0
9,20200623,162817,4,249,5145,65.06,14.05,84.58,10,1,0,0,65.06,0,33.57,0,0,0
9,20200623,162926,8,155,3882,38.45,9.17,31.69,5,1,-50,0,38.45,0,0,0,52.41,0
9,20200623,165742,10,248,7146,176.01,42.95,155.62,40,1,30.56,0,176.01,-8,0,0,0,0
9,20200623,172545,2,144,1989,37.69,11.52,29.37,10,1,3.2,0,37.69,0,0,0,0,0
9,20200623,184456,8,242,9143,234.4,8.4,293.62,5,1,0,0,234.4,0,0,67.62,0,0
9,20200623,185339,8,247,9673,116.59,14.92,101.67,10,1,0,0,116.59,0,0,0,0,0
9,20200623,204538,6,246,267,134.84,18.78,123.8,15,1,0,0,134.84,0,0,7.74,0,0
9,20200623,215240,4,432,7081,32.46,10.89,30.09,10,1,8.52,0,32.46,0,0,0,0,0
10,20200623,111331,8,106,3115,20.3,24.78,1.63,20,1,6.11,0,20.3,0,0,0,0,0
10,20200623,120846,8,160,4167,21.56,8.89,22.09,5,1,9.42,0,21.56,0,0,0,0,0
10,20200623,120947,5,10,9092,10.15,5.99,4.16,5,1,0,0,10.15,0,0,0,0,0
10,20200623,124214,8,197,958,137.58,16.73,120.85,15,1,0,0,137.58,0,0,0,0,0
10,20200623,133304,4,18,8407,112.07,69.03,43.04,50,1,0,0,112.07,0,0,0,0,0
10,20200623,134112,5,77,5328,6.49,5.99,3.15,5,1,0,0,6.49,0,0,0,2.65,0
10,20200623,142515,6,124,676,17.28,12.29,4.99,10,1,0,0,17.28,0,0,0,0,0
10,20200623,152422,4,92,6084,9,62.18,-24.25,5,1,28.93,0,9,0,0,0,0,0
10,20200623,154550,3,102,3412,49.18,5.28,43.9,5,1,0,0,49.18,0,0,0,0,0
10,20200623,160105,2,75,3872,37.67,21.22,16.45,20,1,0,0,37.67,0,0,0,0,0
10,20200623,160119,3,116,1485,42.89,33.42,11.48,30,1,0,0,42.89,0,0,2.01,0,0
10,20200623,160823,2,80,2265,64.76,8.34,92.75,5,1,0,0,64.76,0,0,0,36.33,0
10,20200623,171344,2,136,814,57.72,6.98,50.74,5,1,0,0,57.72,0,0,0,0,0
10,20200623,172700,5,144,4532,60.61,12.48,48.13,10,1,0,0,60.61,0,0,0,0,0
10,20200623,175741,4,186,1586,100.7,10.47,99.87,10,1,0,0,100.7,0,0,9.64,0,0
10,20200623,181806,2,186,4338,21.3,6.65,14.65,5,1,0,0,21.3,0,0,0,0,0
10,20200623,182910,3,244,2581,48.67,7.98,40.69,5,1,0,0,48.67,0,0,0,0,0
10,20200623,183025,4,209,3517,17.29,10.17,7.12,10,1,0,0,17.29,0,0,0,0,0
10,20200623,184911,3,257,512,126.11,9.34,116.77,5,1,0,0,126.11,0,0,0,0,0
10,20200623,213948,1,175,4690,25.16,13.92,11.24,10,1,0,0,25.16,0,0,0,0,0
1,20200624,100716,1,43,5838,36.13,20.48,15.65,20,1,0,0,36.13,0,0,0,0,0
1,20200624,101748,3,138,6296,116.25,11.38,108.05,10,1,3.18,0,116.25,0,0,0,0,0
1,20200624,102340,3,139,1707,92.5,41.79,160.61,40,1,0,0,92.5,0,0,109.9,0,0
1,20200624,115429,1,89,9761,46.4,12.51,33.89,10,1,0,0,46.4,0,0,0,0,0
1,20200624,122100,1,105,8018,124.26,24.26,100,20,1,0,0,124.26,0,0,0,0,0
1,20200624,130126,1,120,6846,16.19,7.61,8.58,5,1,0,0,16.19,0,0,0,0,0
1,20200624,130557,3,176,7820,88.92,15.11,73.81,15,1,0,0,88.92,0,0,0,0,0
1,20200624,130852,1,127,3014,44.97,20.62,24.35,20,1,0,0,44.97,0,0,0,0,0
1,20200624,131729,3,184,5141,45.21,15.99,54.95,15,1,0,0,45.21,0,25.73,0,0,0
1,20200624,132919,5,139,3686,16.88,8.27,27.77,5,1,0,0,16.88,0,0,19.16,0,0
1,20200624,140951,3,233,2490,14.36,18.76,5.19,10,1,0,0,14.36,0,0,9.59,0,0
1,20200624,142840,5,192,4085,38.19,8.27,29.92,5,1,0,0,38.19,0,0,0,0,0
1,20200624,145943,3,264,336,43.99,6.98,37.01,5,1,0,0,43.99,0,0,0,0,0
1,20200624,152047,5,230,8946,43.55,10.28,33.27,10,1,0,0,43.55,0,0,0,0,0
1,20200624,152644,5,231,771,8.63,50.34,-41.71,5,1,0,0,8.63,0,0,0,0,0
1,20200624,155002,3,283,822,36.2,28.64,7.56,25,1,0,0,36.2,0,0,0,0,0
1,20200624,160319,5,264,5845,19.89,6.2,13.69,5,1,0,0,19.89,0,0,0,0,0
1,20200624,162253,5,281,5592,31.1,29.96,1.14,25,1,0,0,31.1,0,0,0,0,0
1,20200624,163326,1,204,3666,29.59,71.62,-30.83,25,1,0,0,29.59,0,11.2,0,0,0
1,20200624,171853,5,337,9720,16.61,9.49,7.12,5,1,0,0,16.61,0,0,0,0,0
1,20200624,182928,5,383,2179,173.19,6.49,166.7,5,1,0,0,173.19,0,0,0,0,0
1,20200624,192930,3,471,1045,51.71,9.98,41.73,5,1,0,0,51.71,0,0,0,0,0
1,20200624,194129,3,480,348,74.5,13.02,61.48,10,1,0,0,74.5,0,0,0,0,0
1,20200624,200619,3,506,9030,23.96,7.98,15.98,5,1,0,0,23.96,0,0,0,0,0
1,20200624,202336,3,520,8602,128.64,7.5,121.14,5,1,0,0,128.64,0,0,0,0,0
1,20200624,205236,3,546,4142,19.99,38.75,-10.25,15,1,8.51,0,19.99,0,0,0,0,0
1,20200624,205734,3,548,5732,55.53,12.53,43,10,1,0,0,55.53,0,0,0,0,0
2,20200624,62038,1,5,5189,21.59,22.59,-1,20,1,0,0,21.59,0,0,0,0,0
2,20200624,90007,5,23,7239,56.87,49.25,7.62,45,1,0,0,56.87,0,0,0,0,0
2,20200624,105502,5,83,1153,54.79,8.6,49.29,5,1,3.1,0,54.79,0,0,0,0,0
2,20200624,110429,5,87,2750,47.73,6.3,51.32,5,1,9.89,0,47.73,0,0,0,0,0
2,20200624,113623,7,58,6136,57.54,23.45,34.09,20,1,0,0,57.54,0,0,0,0,0
2,20200624,135817,3,158,7095,86.67,34.81,51.86,30,1,0,0,86.67,0,0,0,0,0
2,20200624,140757,3,162,6400,115.97,9,119.76,5,1,0,0,115.97,0,0,12.79,0,0
2,20200624,161838,7,240,1596,101.07,10.81,127.93,10,1,0,0,101.07,0,0,0,37.67,0
2,20200624,165740,7,260,6938,32.09,23.94,8.15,20,1,0,0,32.09,0,0,0,0,0
2,20200624,174452,5,348,9565,113.81,77.67,36.14,50,1,0,0,113.81,0,0,0,0,0
2,20200624,175407,5,363,1544,43.97,11.47,32.5,10,1,0,0,43.97,0,0,0,0,0
2,20200624,175424,3,259,9655,106.45,6.3,100.15,5,1,0,0,106.45,0,0,0,0,0
2,20200624,180707,3,270,6978,11.09,11.09,0,10,1,0,0,11.09,0,0,0,0,0
2,20200624,193937,3,326,4295,88.84,33.95,54.89,30,1,0,0,88.84,0,0,0,0,0
2,20200624,210301,3,402,9819,134.42,63.26,79.18,50,1,0,0,134.42,0,0,0,8.02,0
2,20200624,214520,3,425,8318,182.85,12.59,175.82,10,1,5.56,0,182.85,0,0,0,0,0
4,20200624,74806,3,47,954,124.95,8.98,115.97,5,1,0,0,124.95,0,0,0,0,0
4,20200624,105045,5,106,3229,29.64,60.88,-29.18,25,1,0,0,29.64,0,0,0,2.06,0
4,20200624,105639,7,38,3026,37.93,25.13,18.76,25,1,5.96,0,37.93,0,0,0,0,0
4,20200624,111657,1,59,5043,27.47,29.94,2.44,25,1,0,0,27.47,0,0,0,4.91,0
4,20200624,124939,5,138,5905,88.47,16.16,111.23,15,1,0,0,88.47,0,0,0,38.92,0
4,20200624,143710,4,113,9543,105.14,10.47,94.67,10,1,0,0,105.14,0,0,0,0,0
4,20200624,151129,3,227,4100,68.39,29.76,38.63,25,1,0,0,68.39,0,0,0,0,0
4,20200624,151411,3,230,794,40.51,6.64,57.89,5,1,-10,0,40.51,0,0,0,34.02,0
4,20200624,152141,3,234,2281,190.03,20.75,220.24,20,1,-50,0,190.03,0,0,0,100.96,0
4,20200624,155118,2,46,2205,21.46,14.8,6.66,10,1,0,0,21.46,0,0,0,0,0
4,20200624,160411,4,141,9932,39.11,8.22,30.89,5,1,0,0,39.11,0,0,0,0,0
4,20200624,162451,2,72,5451,88.36,24.08,67.85,20,1,0,0,88.36,0,3.57,0,0,0
4,20200624,174342,4,180,4525,60.72,42.44,46.81,40,1,0,0,60.72,0,0,0,28.53,0
4,20200624,174641,3,334,4573,38,50.62,42.28,35,1,0,0,38,0,6.1,0,48.8,0
4,20200624,175448,4,185,7934,49.15,12.77,36.38,10,1,0,0,49.15,0,0,0,0,0
4,20200624,175616,3,341,9920,36.47,49.15,6.47,35,1,0,0,36.47,0,0,19.15,0,0
4,20200624,180743,4,192,4964,21.22,7.67,13.55,5,1,0,0,21.22,0,0,0,0,0
4,20200624,210715,1,181,6458,58.76,5.84,52.92,5,1,0,0,58.76,0,0,0,0,0
6,20200624,94917,6,7,9284,81.37,18.93,66.07,15,1,3.63,0,81.37,0,0,0,0,0
6,20200624,104229,6,45,9003,73.96,5.98,67.98,5,1,0,0,73.96,0,0,0,0,0
6,20200624,104546,2,93,4441,80.17,12.77,70.81,10,1,0,0,80.17,0,0,0,3.41,0
6,20200624,104837,6,49,2922,59.01,6.98,57.07,5,1,5.04,0,59.01,0,0,0,0,0
6,20200624,105044,6,50,6131,84.27,12.4,71.87,10,1,0,0,84.27,0,0,0,0,0
6,20200624,111458,6,66,5112,39.85,8,47.91,5,1,16.06,0,39.85,0,0,0,0,0
6,20200624,115011,4,148,6046,64.64,24.95,39.69,20,1,0,0,64.64,0,0,0,0,0
6,20200624,121725,6,119,8187,36.11,10.17,25.94,10,1,0,0,36.11,0,0,0,0,0
6,20200624,122119,6,121,5171,42.49,5.99,36.5,5,1,0,0,42.49,0,0,0,0,0
6,20200624,130609,4,203,2855,13.75,22.81,-9.06,10,1,0,0,13.75,0,0,0,0,0
6,20200624,131702,6,148,8849,160.87,18.41,158.5,15,1,2.55,0,160.87,0,13.49,0,0,0
6,20200624,135200,2,204,4298,6.04,17.97,-11.04,5,1,0.89,0,6.04,0,0,0,0,0
6,20200624,135705,6,174,5028,94.71,5.67,89.04,5,1,0,0,94.71,0,0,0,0,0
6,20200624,140446,2,212,9056,51.08,16.04,35.04,15,1,0,0,51.08,0,0,0,0,0
6,20200624,141420,6,183,6772,87.09,12.77,74.32,10,1,0,0,87.09,0,0,0,0,0
6,20200624,142614,2,225,9722,107.63,8.84,108.62,5,1,18.83,0,107.63,-9,0,0,0,0
6,20200624,150424,4,257,7595,53.51,7.92,45.59,5,1,0,0,53.51,0,0,0,0,0
6,20200624,151714,6,228,9296,40.06,7.98,32.08,5,1,0,0,40.06,0,0,0,0,0
6,20200624,152234,4,265,5453,12.03,20.66,-6.68,10,1,-50,0,12.03,0,0,0,51.95,0
6,20200624,152523,6,233,5303,91.22,5.57,85.65,5,1,0,0,91.22,0,0,0,0,0
6,20200624,153157,4,270,5876,28.7,28.58,41.17,25,1,0,0,28.7,0,0,41.05,0,0
6,20200624,153715,4,272,786,48.41,21.25,28.82,20,1,1.66,0,48.41,0,0,0,0,0
6,20200624,154218,1,47,6680,55.71,60.62,-4.01,50,1,0.9,0,55.71,0,0,0,0,0
6,20200624,161255,4,284,8471,189.24,21.35,167.89,20,1,0,0,189.24,0,0,0,0,0
6,20200624,162519,4,290,6491,37.84,18.77,137.4,15,1,0,0,37.84,0,118.33,0,0,0
6,20200624,164351,36,88,5131,13.81,10.23,3.58,10,1,0,0,13.81,0,0,0,0,0
6,20200624,164744,4,301,8892,60.4,12.42,81.27,10,1,0,0,60.4,0,0,33.29,0,0
6,20200624,165427,1,66,3791,124.53,12.25,112.28,10,1,0,0,124.53,0,0,0,0,0
6,20200624,165854,2,338,1424,84.05,29.28,54.77,25,1,0,0,84.05,0,0,0,0,0
6,20200624,173325,2,363,4233,83.58,78.21,15.37,50,1,0,0,83.58,0,0,0,0,10
6,20200624,174103,2,368,8399,241.02,21.6,224.55,20,1,5.13,0,241.02,0,0,0,0,0
6,20200624,175328,2,380,2295,74.19,26.25,47.94,25,1,0,0,74.19,0,0,0,0,0
6,20200624,175948,2,383,2574,85.55,8.98,76.57,5,1,0,0,85.55,0,0,0,0,0
6,20200624,183543,1,97,4128,210.41,36.24,174.17,35,1,0,0,210.41,0,0,0,0,0
6,20200624,192941,36,104,7848,17,7.82,15.06,5,1,5.88,0,17,0,0,0,0,0
6,20200624,200223,2,492,153,126.74,10.01,116.73,10,1,0,0,126.74,0,0,0,0,0
6,20200624,201025,2,496,7515,45.43,36.06,9.37,35,1,0,0,45.43,0,0,0,0,0
6,20200624,201555,2,502,409,84.54,12.97,71.57,10,1,0,0,84.54,0,0,0,0,0
6,20200624,201800,4,389,3152,51.87,9.64,42.23,5,1,0,0,51.87,0,0,0,0,0
6,20200624,213019,2,561,5712,308.7,46.93,274.62,45,1,0,0,308.7,0,0,12.85,0,0
6,20200624,214108,1,111,9070,88.24,18.37,69.87,15,1,0,0,88.24,0,0,0,0,0
9,20200624,101110,1,16,3137,16.12,12.74,3.38,10,1,0,0,16.12,0,0,0,0,0
9,20200624,111259,8,23,6331,163.54,14.63,158.48,10,1,0,0,163.54,0,0,0,9.57,0
9,20200624,113908,8,34,6077,69.69,17.69,52,15,1,0,0,69.69,0,0,0,0,0
9,20200624,140715,2,125,9077,30.89,6.95,23.94,5,1,0,0,30.89,0,0,0,0,0
9,20200624,142325,8,94,7416,49.04,59.95,-9.49,45,1,1.42,0,49.04,0,0,0,0,0
9,20200624,144044,1,98,4701,123.95,9.97,132.87,5,1,0,0,123.95,0,0,0,18.89,0
9,20200624,155331,4,255,6014,189.57,42.82,162.7,40,1,15.95,0,189.57,0,0,0,0,0
9,20200624,164609,1,182,5528,94.58,16.86,81.98,15,1,0,0,94.58,0,0,0,4.26,0
9,20200624,164751,4,287,9682,290.34,67.43,260.46,50,1,0,0,290.34,0,0,37.55,0,0
9,20200624,165151,8,137,5863,69.13,34.48,34.65,30,1,0,0,69.13,0,0,0,0,0
9,20200624,165415,3,272,1354,101.18,7.57,93.61,5,1,0,0,101.18,0,0,0,0,0
9,20200624,174034,2,227,9735,86.33,7.93,91.12,5,1,2.72,0,86.33,0,0,0,0,10
9,20200624,174952,3,289,9918,71.82,9.47,62.35,5,1,0,0,71.82,0,0,0,0,0
9,20200624,190717,4,366,3453,79.03,7.99,71.04,5,1,0,0,79.03,0,0,0,0,0
9,20200624,214449,2,366,3764,24.96,7.99,26.54,5,1,0,0,24.96,0,0,0,9.57,0
9,20200624,221149,2,382,508,30.91,6.97,58.61,5,1,16,18.67,30.91,0,0,0,0,0
10,20200624,73046,3,17,9715,10.7,5.54,5.16,5,1,0,0,10.7,0,0,0,0,0
10,20200624,93637,3,113,4468,87.28,56.82,30.46,50,1,0,0,87.28,0,0,0,0,0
10,20200624,110255,8,91,3680,21.43,9.99,34.83,5,1,0,0,21.43,0,0,23.39,0,0
10,20200624,110434,5,26,6380,120.79,20.49,115.63,20,1,-20,0,120.79,0,0,0,35.33,0
10,20200624,114712,5,57,4877,39.09,7.96,37.38,5,1,0,0,39.09,0,0,0,6.25,0
10,20200624,120811,6,161,3376,52.11,11.59,40.52,10,1,0,0,52.11,0,0,0,0,0
10,20200624,124821,5,98,8654,159.91,11.32,148.59,10,1,0,0,159.91,0,0,0,0,0
10,20200624,130333,5,110,9623,44.83,8.42,36.41,5,1,0,0,44.83,0,0,0,0,0
10,20200624,131616,35,46,6990,39.79,6.35,36.65,5,1,3.21,0,39.79,0,0,0,0,0
10,20200624,142216,5,142,1438,48.32,18.94,29.38,15,1,0,0,48.32,0,0,0,0,0
10,20200624,144720,3,337,2638,49.22,24.83,24.39,20,1,0,0,49.22,0,0,0,0,0
10,20200624,153633,3,364,5839,44.75,5.66,57.29,5,1,0,0,44.75,0,0,0,18.2,0
10,20200624,154220,3,366,3225,22.5,10.48,38.46,10,1,0,0,22.5,0,0,0,0,26.44
10,20200624,160437,4,59,4735,36.1,6.99,31.78,5,1,2.67,0,36.1,0,0,0,0,0
10,20200624,162928,2,10,1299,98.33,64.98,33.35,50,1,0,0,98.33,0,0,0,0,0
10,20200624,163252,3,396,7126,100.6,26.92,81.39,25,1,0,0,100.6,0,0,7.71,0,0
10,20200624,165000,2,22,6491,57.25,31.18,26.07,30,1,0,0,57.25,0,0,0,0,0
10,20200624,173148,2,57,7449,210.05,9.73,200.32,5,1,0,0,210.05,0,0,0,0,0
10,20200624,180147,4,105,2450,6.08,83.73,-77.65,5,1,0,0,6.08,0,0,0,0,0
10,20200624,180446,3,452,3316,208.78,6.18,202.6,5,1,0,0,208.78,0,0,0,0,0
10,20200624,184159,4,116,2765,53.17,10.79,72.43,10,1,0,0,53.17,0,0,30.05,0,0
10,20200624,204751,2,181,630,353.97,30.35,402.47,30,1,0,0,353.97,0,0,78.85,0,0
1,20200625,120234,5,78,3088,86.65,23.74,62.91,20,1,0,0,86.65,0,0,0,0,0
1,20200625,124553,5,116,2273,31.12,5.64,58.02,5,1,0,0,31.12,0,0,32.54,0,0
1,20200625,130128,5,137,3229,117.65,32.32,85.33,30,1,0,0,117.65,0,0,0,0,0
1,20200625,134018,3,184,7228,57.78,27.46,35.84,25,1,5.52,0,57.78,0,0,0,0,0
1,20200625,143416,3,225,2666,33.55,18.79,14.76,15,1,0,0,33.55,0,0,0,0,0
1,20200625,143432,1,148,3046,54.91,9.39,45.52,5,1,0,0,54.91,0,0,0,0,0
1,20200625,144358,3,235,2581,18.37,9.5,13.1,5,1,0,0,18.37,0,0,0,4.23,0
1,20200625,151104,1,179,3014,18.32,25.1,-6.78,15,1,0,0,18.32,0,0,0,0,0
1,20200625,151709,3,258,9417,45.11,21.49,23.62,20,1,0,0,45.11,0,0,0,0,0
1,20200625,160953,1,219,2825,42.88,25.36,17.52,25,1,0,0,42.88,0,0,0,0,0
1,20200625,161331,3,321,4311,47.76,54.28,-6.52,45,1,0,0,47.76,0,0,0,0,0
1,20200625,162651,1,232,7942,32.74,20.96,11.78,20,1,0,0,32.74,0,0,0,0,0
1,20200625,163322,5,224,1308,141.54,40.27,118.3,40,1,17.03,0,141.54,0,0,0,0,0
1,20200625,164129,5,232,860,35.52,21.02,14.5,20,1,0,0,35.52,0,0,0,0,0
1,20200625,165127,5,241,2368,70.82,16.47,58.34,15,1,3.99,0,70.82,0,0,0,0,0
1,20200625,165436,3,358,8191,15.48,7.99,7.49,5,1,0,0,15.48,0,0,0,0,0
1,20200625,170825,3,374,9322,20.73,21.36,-0.63,20,1,0,0,20.73,0,0,0,0,0
1,20200625,173503,1,300,3729,42.03,9.56,32.47,5,1,0,0,42.03,0,0,0,0,0
1,20200625,182658,3,449,6830,36.46,19.12,17.34,15,1,0,0,36.46,0,0,0,0,0
1,20200625,182903,5,325,4342,128.72,9.09,138.03,5,1,0,0,128.72,0,0,0,18.4,0
1,20200625,190221,30,112,5286,35.96,16.34,28.89,15,1,9.27,0,35.96,0,0,0,0,0
